"targetID","Indication"
"T30846","Chronic myelomonocytic leukaemia [ICD-11: 2A40] Phase 1"
"T30926","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T30926","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 2"
"T30926","Mature B-cell lymphoma [ICD-11: 2A85] Phase 2"
"T30926","Myelodysplastic syndrome [ICD-11: 2A37] Phase 2"
"T30926","Myeloproliferative neoplasm [ICD-11: 2A20] Phase 2"
"T30938","Bowel habit change [ICD-11: ME05] Approved"
"T30938","Postoperative inflammation [ICD-11: 1A00-CA43] Approved"
"T30938","Influenza [ICD-11: 1E30-1E32] Registered"
"T30938","Head and neck cancer [ICD-11: 2D42] Phase 2"
"T30938","Hepatitis virus infection [ICD-11: 1E50-1E51] Discontinued in Phase 2"
"T30940","Diabetes mellitus [ICD-11: 5A10] Phase 1/2"
"T30956","Anthrax [ICD-11: 1B97] Approved"
"T30956","Neuropathy [ICD-11: 8C0Z] Phase 1/2"
"T30985","Gastro-oesophageal reflux disease [ICD-11: DA22] Approved"
"T30985","Oesophageal/gastroduodenal disorder [ICD-11: DD90] Approved"
"T30985","Peptic ulcer [ICD-11: DA61] Approved"
"T30985","Duodenal ulcer [ICD-11: DA63] Withdrawn from market"
"T30985","Ulcerative colitis [ICD-11: DD71] Discontinued in Phase 3"
"T30985","Gastric ulcer [ICD-11: DA60] Discontinued in Phase 1"
"T30985","Pain [ICD-11: MG30-MG3Z] Terminated"
"T31072","Brain cancer [ICD-11: 2A00] Phase 2"
"T31072","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T31072","Melanoma [ICD-11: 2C30] Phase 2"
"T31072","Ovarian cancer [ICD-11: 2C73] Phase 2"
"T31072","Pancreatic cancer [ICD-11: 2C10] Phase 1"
"T31072","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T31133","Hyperkalaemia [ICD-11: 5C76] Approved"
"T31204","Depression [ICD-11: 6A70-6A7Z] Approved"
"T31204","Pituitary gland disorder [ICD-11: 5A60-5A61] Approved"
"T31204","Psychotic disorder [ICD-11: 6A20-6A25] Approved"
"T31204","Attention deficit hyperactivity disorder [ICD-11: 6A05] Phase 4"
"T31204","Pulmonary hypertension [ICD-11: BB01] Phase 2"
"T31204","Coronary atherosclerosis [ICD-11: BA80] Withdrawn from market"
"T31204","Anxiety disorder [ICD-11: 6B00-6B0Z] Discontinued in Phase 3"
"T31204","Migraine [ICD-11: 8A80] Discontinued in Phase 1"
"T31204","Irritable bowel syndrome [ICD-11: DD91] Investigative"
"T31230","Hydrocephalus [ICD-11: 8D64] Approved"
"T31230","Nematode disease [ICD-11: 1F6Y] Approved"
"T31230","Parasitic worm infestation [ICD-11: 1F90] Approved"
"T31230","Trichuriasis [ICD-11: 1F6G] Approved"
"T31299","Liver cancer [ICD-11: 2C12] Phase 1"
"T31309","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T31309","Mature B-cell leukaemia [ICD-11: 2A82] Approved"
"T31309","Motor neuron disease [ICD-11: 8B60] Approved"
"T31309","Ovarian cancer [ICD-11: 2C73] Approved"
"T31309","Pancreatic cancer [ICD-11: 2C10] Approved"
"T31309","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T31309","Stomach cancer [ICD-11: 2B72] Approved"
"T31309","Melanoma [ICD-11: 2C30] Phase 3"
"T31309","Multiple myeloma [ICD-11: 2A83] Phase 3"
"T31309","Myeloproliferative neoplasm [ICD-11: 2A20] Phase 3"
"T31309","Ovarian dysfunction [ICD-11: 5A80] Phase 2/3"
"T31309","Prostate cancer [ICD-11: 2C82] Phase 2"
"T31309","Lung cancer [ICD-11: 2C25] Phase 1/2"
"T31309","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1/2"
"T31309","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"T31309","Chronic myelomonocytic leukaemia [ICD-11: 2A40] Phase 1"
"T31309","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"T31309","Mature B-cell lymphoma [ICD-11: 2A85] Phase 1"
"T31309","Myelodysplastic syndrome [ICD-11: 2A37] Phase 1"
"T31309","Psoriasis [ICD-11: EA90] Phase 1"
"T31329","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T31391","Acute diabete complication [ICD-11: 5A2Y] Approved"
"T31391","Chronic arterial occlusive disease [ICD-11: BD4Z] Approved"
"T31391","Type 2 diabetes mellitus [ICD-11: 5A11] Approved"
"T31391","Diabetes mellitus [ICD-11: 5A10] Phase 3"
"T31391","Metabolic disorder [ICD-11: 5C50-5D2Z] Phase 3"
"T31391","Autism spectrum disorder [ICD-11: 6A02] Phase 2"
"T31391","Psoriasis [ICD-11: EA90] Phase 2"
"T31391","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1/2"
"T31391","Myocardial infarction [ICD-11: BA41-BA43] Phase 1"
"T31391","Colon cancer [ICD-11: 2B90] Preclinical"
"T31391","Lung cancer [ICD-11: 2C25] Preclinical"
"T31391","Hypo-glycaemia [ICD-11: 5A41] Investigative"
"T31391","Transplanted organ/tissue [ICD-11: QB63] Investigative"
"T31406","Indeterminate colitis [ICD-11: DD72] Patented"
"T31424","Attention deficit hyperactivity disorder [ICD-11: 6A05] Approved"
"T31424","Breathing abnormality [ICD-11: MD11] Approved"
"T31424","Cerebral ischaemia [ICD-11: 8B1Z] Approved"
"T31424","Dementia [ICD-11: 6D80-6D8Z] Approved"
"T31424","Essential hypertension [ICD-11: BA00] Approved"
"T31424","Eyelid inflammatory disorder [ICD-11: 9A02] Approved"
"T31424","Glaucoma [ICD-11: 9C61] Approved"
"T31424","Hypertension [ICD-11: BA00-BA04] Approved"
"T31424","Mood/affect symptom [ICD-11: MB24] Approved"
"T31424","Muscle disorder [ICD-11: FB32-FB3Z] Approved"
"T31424","Neuropathy [ICD-11: 8C0Z] Approved"
"T31424","Opioid use disorder [ICD-11: 6C43] Approved"
"T31424","Optic nerve disorder [ICD-11: 9C40] Approved"
"T31424","Pain [ICD-11: MG30-MG3Z] Approved"
"T31424","Sexual dysfunction [ICD-11: HA00-HA01] Approved"
"T31424","Skin sensation disturbance [ICD-11: ME65] Approved"
"T31424","Tonus and reflex abnormality [ICD-11: MB47] Approved"
"T31424","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T31424","General pain disorder [ICD-11: 8E43] Phase 2"
"T31424","Angina pectoris [ICD-11: BA40] Discontinued in Phase 3"
"T31424","Orgasmic dysfunction [ICD-11: HA02] Discontinued in Phase 2"
"T31458","Innate/adaptive immunodeficiency [ICD-11: 4A00] Phase 1"
"T31479","Leishmaniasis [ICD-11: 1F54] Approved"
"T31479","Lichen planus [ICD-11: EA91] Approved"
"T31479","Peroxisomal disease [ICD-11: 5C57] Approved"
"T31479","Rosacea [ICD-11: ED90] Approved"
"T31479","Synthesis disorder [ICD-11: 5C52-5C59] Approved"
"T31479","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Phase 2b"
"T31479","Contact dermatitis [ICD-11: EK00-EK0Z] Phase 2"
"T31479","Metabolic disorder [ICD-11: 5C50-5D2Z] Phase 2"
"T31479","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T31479","Vasomotor/allergic rhinitis [ICD-11: CA08] Phase 2"
"T31479","Arterial occlusive disease [ICD-11: BD40] Phase 1"
"T31479","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T31479","Asthma [ICD-11: CA23] Discontinued in Phase 2"
"T31479","Pruritus [ICD-11: EC90] Discontinued in Phase 2"
"T31479","Unspecific body region injury [ICD-11: ND56] Discontinued in Phase 2"
"T31479","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T31514","Inborn carbohydrate metabolism error [ICD-11: 5C51] Phase 3"
"T31595","Influenza [ICD-11: 1E30-1E32] Approved"
"T31595","Idiopathic inflammatory myopathy [ICD-11: 4A41] Phase 3"
"T31595","Muscle disorder [ICD-11: FB32-FB3Z] Phase 3"
"T31600","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T31621","Acne vulgaris [ICD-11: ED80] Approved"
"T31621","Retinopathy [ICD-11: 9B71] Phase 3"
"T31621","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T31621","Arterial occlusive disease [ICD-11: BD40] Phase 2"
"T31621","Stomach cancer [ICD-11: 2B72] Phase 2"
"T31621","Bladder cancer [ICD-11: 2C94] Phase 1"
"T31621","Neurodegenerative disorder [ICD-11: 8A20-8A23] Discontinued in Phase 2"
"T31621","Multiple myeloma [ICD-11: 2A83] Investigative"
"T31751","Malaria [ICD-11: 1F40-1F45] Approved"
"T31818","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T31825","Sickle-cell disorder [ICD-11: 3A51] Phase 3"
"T31825","Thalassaemia [ICD-11: 3A50] Phase 3"
"T31902","Breast cancer [ICD-11: 2C60-2C6Y] Phase 1/2"
"T31902","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T31946","Colorectal cancer [ICD-11: 2B91] Approved"
"T31946","Idiopathic interstitial pneumonitis [ICD-11: CB03] Approved"
"T31946","Lung cancer [ICD-11: 2C25] Approved"
"T31946","Ovarian cancer [ICD-11: 2C73] Approved"
"T31946","Peritoneal cancer [ICD-11: 2C51] Approved"
"T31946","Retinopathy [ICD-11: 9B71] Phase 3"
"T31946","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T31946","Stomach cancer [ICD-11: 2B72] Phase 3"
"T31946","General pain disorder [ICD-11: 8E43] Phase 2"
"T31946","Macular degeneration [ICD-11: 9B75] Phase 2"
"T31946","Non-small cell lung cancer [ICD-11: 2C25] Phase 2"
"T31946","Psoriasis [ICD-11: EA90] Phase 2"
"T31946","Basal cell carcinoma [ICD-11: 2C32] Phase 1/2"
"T31946","Angina pectoris [ICD-11: BA40] Terminated"
"T31956","Hypertension [ICD-11: BA00-BA04] Phase 2"
"T31989","Liver cancer [ICD-11: 2C12] Phase 3"
"T31989","Multiple myeloma [ICD-11: 2A83] Phase 3"
"T31989","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T31992","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T31992","Inborn metabolism deficiency [ICD-11: 5C50-5C59] Approved"
"T31992","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T31992","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T32060","Acute diabete complication [ICD-11: 5A2Y] Approved"
"T32060","Anxiety disorder [ICD-11: 6B00-6B0Z] Approved"
"T32060","Cerebral ischaemia [ICD-11: 8B1Z] Approved"
"T32060","Mood disorder [ICD-11: 6A60-6E23] Approved"
"T32060","Parkinsonism [ICD-11: 8A00] Approved"
"T32060","Pituitary gland disorder [ICD-11: 5A60-5A61] Approved"
"T32060","Schizophrenia [ICD-11: 6A20] Approved"
"T32060","Sexual dysfunction [ICD-11: HA00-HA01] Approved"
"T32060","Chronic insomnia [ICD-11: 7A00] Phase 3"
"T32060","Chronic pain [ICD-11: MG30] Phase 3"
"T32060","Depression [ICD-11: 6A70-6A7Z] Phase 3"
"T32060","Insomnia [ICD-11: 7A00-7A0Z] Phase 3"
"T32060","Post-traumatic stress disorder [ICD-11: 6B40] Phase 3"
"T32060","Sleep-wake disorder [ICD-11: 7A00-7B2Z] Phase 3"
"T32060","Alzheimer disease [ICD-11: 8A20] Phase 2"
"T32060","Attention deficit hyperactivity disorder [ICD-11: 6A05] Phase 2"
"T32060","Bipolar disorder [ICD-11: 6A60] Phase 2"
"T32060","Chronic kidney disease [ICD-11: GB61] Phase 2"
"T32060","Dementia [ICD-11: 6D80-6D8Z] Phase 2"
"T32060","Glaucoma [ICD-11: 9C61] Phase 2"
"T32060","Idiopathic interstitial pneumonitis [ICD-11: CB03] Phase 2"
"T32060","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T32060","Schizoaffective disorder [ICD-11: 6A21] Phase 2"
"T32060","Social anxiety disorder [ICD-11: 6B04] Phase 2"
"T32060","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T32060","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T32060","Psychotic disorder [ICD-11: 6A20-6A25] Phase 1"
"T32060","Prostate hyperplasia [ICD-11: GA90] Patented"
"T32060","Addictive disorder [ICD-11: 6C50-6C5Z] Withdrawn from market"
"T32060","Haemorrhoids [ICD-11: DB60] Discontinued in Phase 3"
"T32060","Hypertension [ICD-11: BA00-BA04] Discontinued in Phase 2"
"T32060","Migraine [ICD-11: 8A80] Discontinued in Phase 2"
"T32060","Pancreatitis [ICD-11: DC31-DC34] Terminated"
"T32060","Substance abuse [ICD-11: 6C40] Terminated"
"T32060","Central nervous system disease [ICD-11: 8A04-8D87] Investigative"
"T32060","Mental/behavioural/neurodevelopmental disorder [ICD-11: 6E20-6E8Z] Investigative"
"T32137","Fibrosis [ICD-11: GA14-GC01] Phase 2"
"T32137","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 2"
"T32227","Inherited retinal dystrophy [ICD-11: 9B70] Phase 1/2"
"T32240","Coeliac disease [ICD-11: DA95] Phase 2"
"T32240","Mature T-cell lymphoma [ICD-11: 2A90] Phase 2"
"T32240","Mycosis fungoides [ICD-11: 2B01] Phase 2"
"T32240","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T32240","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Phase 1"
"T32247","Bone paget disease [ICD-11: FB85] Approved"
"T32247","Low bone mass disorder [ICD-11: FB83] Approved"
"T32247","Pain [ICD-11: MG30-MG3Z] Approved"
"T32247","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 1"
"T32247","Hypertension [ICD-11: BA00-BA04] Terminated"
"T32262","Migraine [ICD-11: 8A80] Approved"
"T32262","Pituitary gland disorder [ICD-11: 5A60-5A61] Approved"
"T32262","Tension-type headache [ICD-11: 8A81] Phase 2"
"T32282","Multiple sclerosis [ICD-11: 8A40] Discontinued in Phase 2"
"T32335","Multiple myeloma [ICD-11: 2A83] Investigative"
"T32335","Rheumatoid arthritis [ICD-11: FA20] Investigative"
"T32348","Pain [ICD-11: MG30-MG3Z] Phase 2"
"T32369","Influenza [ICD-11: 1E30-1E32] Approved"
"T32387","Acquired cutaneous blood vessel malformation [ICD-11: EF20] Approved"
"T32456","Arteries/arterioles disorder [ICD-11: BD52] Phase 3"
"T32468","Malaria [ICD-11: 1F40-1F45] Investigative"
"T32468","Urinary tract infection [ICD-11: GC08] Investigative"
"T32578","Anemia [ICD-11: 3A00-3A9Z] Approved"
"T32578","Multiple myeloma [ICD-11: 2A83] Approved"
"T32578","Cutaneous lupus erythematosus [ICD-11: EB50-EB5Z] Phase 3"
"T32578","Depression [ICD-11: 6A70-6A7Z] Phase 3"
"T32578","Rheumatoid arthritis [ICD-11: FA20] Phase 3"
"T32578","Vasculitis [ICD-11: 4A44] Phase 3"
"T32578","Crohn disease [ICD-11: DD70] Phase 2"
"T32578","Lupus erythematosus [ICD-11: 4A40] Phase 2"
"T32578","Psoriatic arthritis [ICD-11: FA21] Phase 2"
"T32578","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T32720","Multiple myeloma [ICD-11: 2A83] Phase 2"
"T32764","General pain disorder [ICD-11: 8E43] Phase 1"
"T32780","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T32790","Inborn carbohydrate metabolism error [ICD-11: 5C51] Phase 2"
"T32855","Irritable bowel syndrome [ICD-11: DD91] Discontinued in Phase 2"
"T32855","Central nervous system disease [ICD-11: 8A04-8D87] Terminated"
"T32862","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T32862","Fungal infection [ICD-11: 1F29-1F2F] Approved"
"T32862","Mycose [ICD-11: 1F2Z] Approved"
"T32880","Acute disease anaemia [ICD-11: 3A90] Phase 3"
"T32880","Urinary system disease [ICD-11: GC2Z] Phase 3"
"T32880","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T32938","Rheumatoid arthritis [ICD-11: FA20] Terminated"
"T32972","Infectious meningitis [ICD-11: 1D01] Phase 2"
"T32972","Nail/perionychium infection [ICD-11: EE12] Phase 2"
"T32972","Onchocerciasis [ICD-11: 1F6A] Phase 2"
"T32973","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2/3"
"T32984","Alzheimer disease [ICD-11: 8A20] Phase 2"
"T32984","Brain cancer [ICD-11: 2A00] Phase 2"
"T32984","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T32984","Parkinsonism [ICD-11: 8A00] Phase 2"
"T33124","Ataxic disorder [ICD-11: 8A03] Phase 2"
"T33124","Schizophrenia [ICD-11: 6A20] Phase 2"
"T33124","Mild neurocognitive disorder [ICD-11: 6D71] Terminated"
"T33193","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T33193","Respiratory infection [ICD-11: CA07-CA4Z] Approved"
"T33193","Urinary tract infection [ICD-11: GC08] Approved"
"T33275","Diagnostic imaging [ICD-11: N.A.] Phase 2"
"T33425","Skin postprocedural disorder [ICD-11: EL8Y] Approved"
"T33425","Unspecific body region injury [ICD-11: ND56] Approved"
"T33425","Oral mucositis [ICD-11: DA01] Investigative"
"T33455","Dementia [ICD-11: 6D80-6D8Z] Phase 2"
"T33489","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Approved"
"T33489","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T33489","Endometriosis [ICD-11: GA10] Phase 2"
"T33489","Low bone mass disorder [ICD-11: FB83] Phase 2"
"T33489","Prostate cancer [ICD-11: 2C82] Phase 1"
"T33491","Binge eating disorder [ICD-11: 6B82] Terminated"
"T33491","Fungal infection [ICD-11: 1F29-1F2F] Terminated"
"T33491","Obesity [ICD-11: 5B80-5B81] Terminated"
"T33584","Neuropathy [ICD-11: 8C0Z] Approved"
"T33584","Parkinsonism [ICD-11: 8A00] Approved"
"T33584","Dissociative neurological symptom disorder [ICD-11: 6B60] Phase 1"
"T33584","Epilepsy/seizure [ICD-11: 8A61-8A6Z] Discontinued in Phase 2"
"T33584","Depression [ICD-11: 6A70-6A7Z] Discontinued in Phase 1"
"T33584","Schizophrenia [ICD-11: 6A20] Discontinued in Phase 1"
"T33584","Alzheimer disease [ICD-11: 8A20] Terminated"
"T33629","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T33636","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"T33636","Nasopharyngeal cancer [ICD-11: 2B6B] Investigative"
"T33641","Acidosis [ICD-11: 5C73] Phase 2"
"T33641","Epilepsy/seizure [ICD-11: 8A61-8A6Z] Phase 2"
"T33641","Epileptic encephalopathy [ICD-11: 8A62] Phase 2"
"T33641","Phakomatoses/hamartoneoplastic syndrome [ICD-11: LD2D] Phase 2"
"T33754","Arterial occlusive disease [ICD-11: BD40] Approved"
"T33754","Cardiovascular disease [ICD-11: BA00-BE2Z] Approved"
"T33754","Castlemans disease [ICD-11: 4B2Y] Approved"
"T33754","Cough [ICD-11: MD12] Approved"
"T33754","Heart failure [ICD-11: BD10-BD1Z] Approved"
"T33754","Motor neuron disease [ICD-11: 8B60] Approved"
"T33754","Multiple sclerosis [ICD-11: 8A40] Approved"
"T33754","Opioid use disorder [ICD-11: 6C43] Approved"
"T33754","Stimulants use disorder [ICD-11: 6C46] Approved"
"T33754","Substance abuse [ICD-11: 6C40] Approved"
"T33754","Asthma [ICD-11: CA23] Phase 2"
"T33754","Idiopathic interstitial pneumonitis [ICD-11: CB03] Phase 2"
"T33754","Inborn purine/pyrimidine/nucleotide metabolism error [ICD-11: 5C55] Phase 2"
"T33754","Irritable bowel syndrome [ICD-11: DD91] Phase 2"
"T33754","Vasomotor/allergic rhinitis [ICD-11: CA08] Phase 2"
"T33754","Chronic obstructive pulmonary disease [ICD-11: CA22] Discontinued in Phase 2"
"T33754","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Terminated"
"T33754","Sepsis [ICD-11: 1G40-1G41] Terminated"
"T33765","Lung cancer [ICD-11: 2C25] Approved"
"T33765","Malignant intestine neoplasm [ICD-11: 2C0Z] Approved"
"T33765","Mastocytosis [ICD-11: 2A21] Approved"
"T33765","Mature B-cell lymphoma [ICD-11: 2A85] Approved"
"T33765","Myeloproliferative neoplasm [ICD-11: 2A20] Approved"
"T33846","Asthma [ICD-11: CA23] Approved"
"T33846","Psoriasis [ICD-11: EA90] Approved"
"T33846","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T33846","Diabetes mellitus [ICD-11: 5A10] Investigative"
"T33901","Hyper-lipoproteinaemia [ICD-11: 5C80] Approved"
"T33917","Urinary system disease [ICD-11: GC2Z] Phase 2"
"T33976","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T33990","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T33990","Inflammatory arthropathy [ICD-11: FA2Z] Phase 1"
"T34123","Bipolar disorder [ICD-11: 6A60] Approved"
"T34123","Corneal disease [ICD-11: 9A76-9A78] Approved"
"T34123","Epilepsy/seizure [ICD-11: 8A61-8A6Z] Approved"
"T34123","Female pelvic pain [ICD-11: GA34] Approved"
"T34123","Motor neuron disease [ICD-11: 8B60] Approved"
"T34123","Neuropathy [ICD-11: 8C0Z] Approved"
"T34123","Supraventricular tachyarrhythmia [ICD-11: BC81] Approved"
"T34123","Tonus and reflex abnormality [ICD-11: MB47] Approved"
"T34123","Ventricular tachyarrhythmia [ICD-11: BC71] Approved"
"T34123","Multiple sclerosis [ICD-11: 8A40] Phase 2"
"T34123","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"T34123","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T34123","Pain [ICD-11: MG30-MG3Z] Terminated"
"T34204","Myelopathy [ICD-11: 8B42] Clinical trial"
"T34234","Chronic kidney disease [ICD-11: GB61] Approved"
"T34234","Hair/hair growth developmental defect [ICD-11: LC30] Approved"
"T34234","Hyper-parathyroidism [ICD-11: 5A51] Approved"
"T34234","Hypo-parathyroidism [ICD-11: 5A50] Approved"
"T34234","Mineral deficiency [ICD-11: 5B5K] Approved"
"T34234","Psoriasis [ICD-11: EA90] Approved"
"T34234","Vitamin deficiency [ICD-11: 5B55-5B5F] Approved"
"T34234","Low bone mass disorder [ICD-11: FB83] Phase 3"
"T34234","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T34234","Prostate cancer [ICD-11: 2C82] Phase 2"
"T34234","Prostate disease [ICD-11: GA91] Phase 1"
"T34234","Abnormal micturition [ICD-11: MF50] Discontinued in Phase 2"
"T34234","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 2"
"T34234","Postoperative inflammation [ICD-11: 1A00-CA43] Discontinued in Phase 1"
"T34234","Acne vulgaris [ICD-11: ED80] Terminated"
"T34239","Epidermal dysplasias [ICD-11: EK90] Approved"
"T34287","Acne vulgaris [ICD-11: ED80] Approved"
"T34287","Dermatitis herpetiformis [ICD-11: EB44] Approved"
"T34296","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T34296","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T34296","Pain [ICD-11: MG30-MG3Z] Clinical trial"
"T34296","Corneal disease [ICD-11: 9A76-9A78] Discontinued in Phase 2"
"T34296","Hepatitis virus infection [ICD-11: 1E50-1E51] Discontinued in Phase 2"
"T34296","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T34318","Asthma [ICD-11: CA23] Approved"
"T34429","Corneal disease [ICD-11: 9A76-9A78] Approved"
"T34429","Schizophrenia [ICD-11: 6A20] Approved"
"T34429","Alzheimer disease [ICD-11: 8A20] Phase 3"
"T34429","Asthma [ICD-11: CA23] Phase 3"
"T34429","Breast cancer [ICD-11: 2C60-2C6Y] Phase 3"
"T34429","General pain disorder [ICD-11: 8E43] Phase 3"
